profile,name,age,iban,trx_id,timestamp,city,transaction_type,transaction_category,amount_eur,balance
buyer_5,Sara,30,ES51209551404412345464,TXN-93849264-623,2024-06-06T14:14:57,Donostia,Expense,transport,-60.85,297942.98
buyer_5,Sara,30,ES51209551404412345464,TXN-77090076-621,2024-06-06T16:14:37,Donostia,Basic services,electricity,-130.29,298038.99
buyer_5,Sara,30,ES51209551404412345464,TXN-82164248-622,2024-06-06T19:13:43,Donostia,Basic services,internet,-35.16,298003.83
buyer_5,Sara,30,ES51209551404412345464,TXN-88269185-625,2024-06-07T06:30:00,Donostia,Basic services,gas,-42.8,297782.55
buyer_5,Sara,30,ES51209551404412345464,TXN-81746290-624,2024-06-07T10:41:16,Donostia,Basic services,electricity,-117.63,297825.35
buyer_5,Sara,30,ES51209551404412345464,TXN-72278679-626,2024-06-07T15:55:37,Donostia,Expense,food,-610.54,297172.01
buyer_5,Sara,30,ES51209551404412345464,TXN-5287560-627,2024-06-12T13:20:37,Donostia,Expense,education,-568.27,296603.74
buyer_5,Sara,30,ES51209551404412345464,TXN-90330473-628,2024-06-24T10:45:50,Donostia,Expense,gifts,-220.23,296383.51
buyer_5,Sara,30,ES51209551404412345464,TXN-75668647-629,2024-06-29T15:38:10,Donostia,Expense,transport,-101.76,296281.75
buyer_5,Sara,30,ES51209551404412345464,TXN-46958564-630,2024-07-01T10:06:59,Donostia,transfer,Salary,3881.19,300162.94
buyer_5,Sara,30,ES51209551404412345464,TXN-62663719-631,2024-07-01T10:06:59,Donostia,transfer,Partner Salary,3523.75,303686.69
buyer_5,Sara,30,ES51209551404412345464,TXN-73441548-632,2024-07-01T10:06:59,Donostia,transfer,Extra Income,388.12,304074.81
buyer_5,Sara,30,ES51209551404412345464,TXN-47311657-633,2024-07-01T11:15:39,Donostia,Expense,clothing,-247.57,303827.24
buyer_5,Sara,30,ES51209551404412345464,TXN-12020241-635,2024-07-02T17:25:30,Donostia,Expense,leisure,-188.8,303203.56
buyer_5,Sara,30,ES51209551404412345464,TXN-55454017-634,2024-07-02T20:14:08,Donostia,Expense,food,-434.88,303392.36
buyer_5,Sara,30,ES51209551404412345464,TXN-1433496-636,2024-07-05T17:49:48,Donostia,Housing,Mortgage,-1387.43,301816.13
buyer_5,Sara,30,ES51209551404412345464,TXN-3518993-638,2024-07-07T15:24:47,Donostia,Basic services,phone,-59.15,301700.27
buyer_5,Sara,30,ES51209551404412345464,TXN-84296273-637,2024-07-07T22:51:43,Donostia,Basic services,electricity,-56.71,301759.42
buyer_5,Sara,30,ES51209551404412345464,TXN-77332673-639,2024-07-10T11:05:25,Lasarte-Oria,Expense,transport,-139.26,301561.01
buyer_5,Sara,30,ES51209551404412345464,TXN-42307183-640,2024-07-12T12:49:56,Donostia,Expense,food,-517.99,301043.02
buyer_5,Sara,30,ES51209551404412345464,TXN-26564735-641,2024-07-13T11:15:04,Donostia,Expense,appliances,-1456.03,299586.99
buyer_5,Sara,30,ES51209551404412345464,TXN-93619661-642,2024-07-28T15:20:57,Donostia,Expense,transport,-68.68,299518.31
buyer_5,Sara,30,ES51209551404412345464,TXN-97247081-643,2024-07-29T08:29:30,Donostia,Expense,leisure,-105.71,299412.6
buyer_5,Sara,30,ES51209551404412345464,TXN-9253407-644,2024-08-01T11:51:41,Donostia,transfer,Salary,3881.19,303293.79
buyer_5,Sara,30,ES51209551404412345464,TXN-98425669-645,2024-08-01T11:51:41,Donostia,transfer,Partner Salary,3523.75,306817.54
buyer_5,Sara,30,ES51209551404412345464,TXN-28722327-646,2024-08-03T20:53:33,Donostia,Expense,food,-405.34,306412.2
buyer_5,Sara,30,ES51209551404412345464,TXN-25258762-648,2024-08-05T02:49:13,Donostia,Basic services,electricity,-87.2,304937.57
buyer_5,Sara,30,ES51209551404412345464,TXN-81853371-649,2024-08-05T12:59:59,Donostia,Basic services,gas,-79.73,304857.84
buyer_5,Sara,30,ES51209551404412345464,TXN-51979084-647,2024-08-05T17:19:15,Donostia,Housing,Mortgage,-1387.43,305024.77
buyer_5,Sara,30,ES51209551404412345464,TXN-2950588-650,2024-08-05T18:25:24,Donostia,Basic services,internet,-66.83,304791.01
buyer_5,Sara,30,ES51209551404412345464,TXN-69838956-653,2024-08-06T10:18:07,Donostia,Basic services,phone,-24.73,304637.53
buyer_5,Sara,30,ES51209551404412345464,TXN-94344440-651,2024-08-06T11:05:16,Donostia,Basic services,water,-67.32,304723.69
buyer_5,Sara,30,ES51209551404412345464,TXN-39265768-652,2024-08-06T12:53:12,Donostia,Basic services,gas,-61.43,304662.26
buyer_5,Sara,30,ES51209551404412345464,TXN-79750283-654,2024-08-06T18:11:51,Barakaldo,Expense,appliances,-1250.55,303386.98
buyer_5,Sara,30,ES51209551404412345464,TXN-3995646-655,2024-08-07T10:31:17,Donostia,Basic services,electricity,-34.18,303352.8
buyer_5,Sara,30,ES51209551404412345464,TXN-16132602-656,2024-08-07T21:57:17,Donostia,Basic services,internet,-54.62,303298.18
buyer_5,Sara,30,ES51209551404412345464,TXN-46186636-657,2024-08-12T17:17:25,Barakaldo,Expense,leisure,-100.59,303197.59
buyer_5,Sara,30,ES51209551404412345464,TXN-90690400-658,2024-08-13T10:37:21,Donostia,Expense,food,-385.69,302811.9
buyer_5,Sara,30,ES51209551404412345464,TXN-51559676-659,2024-08-15T12:59:03,Donostia,Expense,gifts,-298.66,302513.24
buyer_5,Sara,30,ES51209551404412345464,TXN-17134000-660,2024-08-22T19:41:22,Donostia,Expense,food,-431.84,302081.4
buyer_5,Sara,30,ES51209551404412345464,TXN-47180383-661,2024-09-01T22:38:08,Donostia,transfer,Salary,3881.19,305962.59
buyer_5,Sara,30,ES51209551404412345464,TXN-60058927-662,2024-09-01T22:38:08,Donostia,transfer,Partner Salary,3523.75,309486.34
buyer_5,Sara,30,ES51209551404412345464,TXN-78086948-664,2024-09-05T01:50:58,Donostia,Basic services,water,-40.82,308058.09
buyer_5,Sara,30,ES51209551404412345464,TXN-88411762-666,2024-09-05T12:35:18,Donostia,Basic services,phone,-49.77,307972.32
buyer_5,Sara,30,ES51209551404412345464,TXN-1180647-663,2024-09-05T16:14:22,Donostia,Housing,Mortgage,-1387.43,308098.91
buyer_5,Sara,30,ES51209551404412345464,TXN-16277912-665,2024-09-05T20:19:33,Donostia,Basic services,gas,-36.0,308022.09
buyer_5,Sara,30,ES51209551404412345464,TXN-60566401-668,2024-09-06T13:33:39,Donostia,Basic services,electricity,-107.87,307844.3
buyer_5,Sara,30,ES51209551404412345464,TXN-80083259-667,2024-09-06T17:24:48,Donostia,Basic services,water,-20.15,307952.17
buyer_5,Sara,30,ES51209551404412345464,TXN-71867638-669,2024-09-06T18:48:44,Donostia,Basic services,phone,-34.9,307809.4
buyer_5,Sara,30,ES51209551404412345464,TXN-92651281-670,2024-09-07T10:49:53,Donostia,Basic services,water,-72.94,307736.46
buyer_5,Sara,30,ES51209551404412345464,TXN-45894003-671,2024-09-13T16:27:15,Donostia,Expense,leisure,-118.69,307617.77
buyer_5,Sara,30,ES51209551404412345464,TXN-24488464-672,2024-09-27T09:11:22,Donostia,Expense,food,-284.64,307333.13
buyer_5,Sara,30,ES51209551404412345464,TXN-41843572-673,2024-10-01T15:32:11,Donostia,transfer,Salary,3881.19,311214.32
buyer_5,Sara,30,ES51209551404412345464,TXN-15119055-674,2024-10-01T15:32:11,Donostia,transfer,Partner Salary,3523.75,314738.07
buyer_5,Sara,30,ES51209551404412345464,TXN-16603905-675,2024-10-01T15:32:11,Donostia,transfer,Extra Income,388.12,315126.19
buyer_5,Sara,30,ES51209551404412345464,TXN-9176785-676,2024-10-05T04:38:11,Donostia,Housing,Mortgage,-1387.43,313738.76
buyer_5,Sara,30,ES51209551404412345464,TXN-146978-678,2024-10-05T08:06:01,Donostia,Basic services,gas,-98.83,313605.91
buyer_5,Sara,30,ES51209551404412345464,TXN-51919322-677,2024-10-05T15:48:27,Donostia,Basic services,water,-34.02,313704.74
buyer_5,Sara,30,ES51209551404412345464,TXN-34859739-679,2024-10-05T16:45:30,Donostia,Basic services,internet,-42.78,313563.13
buyer_5,Sara,30,ES51209551404412345464,TXN-33693493-681,2024-10-06T10:24:02,Donostia,Basic services,gas,-91.69,313406.71
buyer_5,Sara,30,ES51209551404412345464,TXN-39193653-682,2024-10-06T13:54:14,Donostia,Basic services,internet,-49.2,313357.51
buyer_5,Sara,30,ES51209551404412345464,TXN-48508662-680,2024-10-06T18:36:35,Donostia,Basic services,electricity,-64.73,313498.4
buyer_5,Sara,30,ES51209551404412345464,TXN-2958518-684,2024-10-07T08:42:54,Donostia,Basic services,gas,-64.31,313207.56
buyer_5,Sara,30,ES51209551404412345464,TXN-84750342-683,2024-10-07T11:50:12,Donostia,Basic services,electricity,-85.64,313271.87
buyer_5,Sara,30,ES51209551404412345464,TXN-8302119-685,2024-10-07T22:15:45,Donostia,Basic services,internet,-69.56,313138.0
buyer_6,Manuel,45,ES31209568419110012439,TXN-73327072-1,2020-01-01T08:00:09,Vitoria-Gasteiz,transfer,Salary,1439.29,2032.68
buyer_6,Manuel,45,ES31209568419110012439,TXN-98378356-2,2020-01-05T10:49:54,Vitoria-Gasteiz,Housing,Rent,-1257.45,775.23
buyer_6,Manuel,45,ES31209568419110012439,TXN-61443013-3,2020-01-06T02:51:14,Vitoria-Gasteiz,Basic services,gas,-69.86,705.37
buyer_6,Manuel,45,ES31209568419110012439,TXN-80919391-4,2020-01-06T20:08:41,Vitoria-Gasteiz,Basic services,internet,-66.85,638.52
buyer_6,Manuel,45,ES31209568419110012439,TXN-6822123-5,2020-01-07T08:01:40,Vitoria-Gasteiz,Basic services,electricity,-94.45,544.07
buyer_6,Manuel,45,ES31209568419110012439,TXN-76748795-6,2020-01-07T23:03:53,Vitoria-Gasteiz,Basic services,internet,-32.02,512.05
buyer_6,Manuel,45,ES31209568419110012439,TXN-19360552-7,2020-02-01T13:35:25,Vitoria-Gasteiz,transfer,Salary,1439.29,1951.34
buyer_6,Manuel,45,ES31209568419110012439,TXN-28613053-8,2020-02-05T12:28:58,Vitoria-Gasteiz,Housing,Rent,-1257.45,693.89
buyer_6,Manuel,45,ES31209568419110012439,TXN-65849432-9,2020-02-06T14:49:57,Vitoria-Gasteiz,Basic services,water,-70.76,623.13
buyer_6,Manuel,45,ES31209568419110012439,TXN-87817958-10,2020-02-07T06:11:32,Vitoria-Gasteiz,Basic services,electricity,-53.15,569.98
buyer_6,Manuel,45,ES31209568419110012439,TXN-81428877-12,2020-02-07T12:00:03,Vitoria-Gasteiz,Expense,food,-763.94,-271.05
buyer_6,Manuel,45,ES31209568419110012439,TXN-34136665-11,2020-02-07T15:17:13,Vitoria-Gasteiz,Basic services,phone,-77.09,492.89
buyer_6,Manuel,45,ES31209568419110012439,TXN-99032533-13,2020-02-11T11:45:10,Vitoria-Gasteiz,Expense,education,-67.64,-338.69
buyer_6,Manuel,45,ES31209568419110012439,TXN-99031183-14,2020-02-22T18:42:01,Vitoria-Gasteiz,Expense,food,-434.94,-773.63
buyer_6,Manuel,45,ES31209568419110012439,TXN-76355670-15,2020-02-25T17:51:40,Vitoria-Gasteiz,Expense,healthcare,-154.79,-928.42
buyer_6,Manuel,45,ES31209568419110012439,TXN-75951782-16,2020-03-01T10:50:54,Vitoria-Gasteiz,transfer,Salary,1439.29,510.87
buyer_6,Manuel,45,ES31209568419110012439,TXN-98824913-17,2020-03-01T10:50:54,Vitoria-Gasteiz,transfer,Extra Income,143.93,654.8
buyer_6,Manuel,45,ES31209568419110012439,TXN-85881997-18,2020-03-04T20:25:54,Vitoria-Gasteiz,Expense,healthcare,-132.61,522.19
buyer_6,Manuel,45,ES31209568419110012439,TXN-42462009-20,2020-03-05T09:57:44,Vitoria-Gasteiz,Basic services,water,-14.21,-749.47
buyer_6,Manuel,45,ES31209568419110012439,TXN-46916887-21,2020-03-05T12:29:38,Vitoria-Gasteiz,Basic services,gas,-41.33,-790.8
buyer_6,Manuel,45,ES31209568419110012439,TXN-93250039-19,2020-03-05T19:36:14,Vitoria-Gasteiz,Housing,Rent,-1257.45,-735.26
buyer_6,Manuel,45,ES31209568419110012439,TXN-17318544-23,2020-03-06T15:56:29,Durango,Expense,repairs,-401.17,-1374.3
buyer_6,Manuel,45,ES31209568419110012439,TXN-10118117-22,2020-03-06T19:02:41,Zarautz,Expense,healthcare,-182.33,-973.13
buyer_6,Manuel,45,ES31209568419110012439,TXN-947676-25,2020-03-07T18:38:50,Vitoria-Gasteiz,Basic services,electricity,-54.74,-1450.53
buyer_6,Manuel,45,ES31209568419110012439,TXN-18782353-26,2020-03-07T21:32:29,Vitoria-Gasteiz,Basic services,gas,-82.04,-1532.57
buyer_6,Manuel,45,ES31209568419110012439,TXN-24823201-24,2020-03-07T23:42:15,Vitoria-Gasteiz,Basic services,water,-21.49,-1395.79
buyer_6,Manuel,45,ES31209568419110012439,TXN-6371317-27,2020-03-15T09:44:37,Vitoria-Gasteiz,Expense,gifts,-450.36,-1982.93
buyer_6,Manuel,45,ES31209568419110012439,TXN-20712275-28,2020-03-17T08:45:07,Vitoria-Gasteiz,Expense,healthcare,-80.55,-2063.48
buyer_6,Manuel,45,ES31209568419110012439,TXN-51069460-29,2020-03-18T11:08:18,Irun,Expense,transport,-92.39,-2155.87
buyer_6,Manuel,45,ES31209568419110012439,TXN-76110396-30,2020-03-19T06:54:07,Vitoria-Gasteiz,Expense,food,-260.04,-2415.91
buyer_6,Manuel,45,ES31209568419110012439,TXN-18002463-31,2020-03-23T15:59:49,Vitoria-Gasteiz,Expense,leisure,-98.64,-2514.55
buyer_6,Manuel,45,ES31209568419110012439,TXN-8832672-32,2020-03-28T19:44:56,Vitoria-Gasteiz,Expense,healthcare,-199.04,-2713.59
buyer_6,Manuel,45,ES31209568419110012439,TXN-56721249-33,2020-04-01T12:00:19,Vitoria-Gasteiz,transfer,Salary,1439.29,-1274.3
buyer_6,Manuel,45,ES31209568419110012439,TXN-84499702-34,2020-04-04T15:42:42,Vitoria-Gasteiz,Expense,repairs,-297.59,-1571.89
buyer_6,Manuel,45,ES31209568419110012439,TXN-25539364-36,2020-04-05T08:10:24,Vitoria-Gasteiz,Basic services,electricity,-26.17,-2855.51
buyer_6,Manuel,45,ES31209568419110012439,TXN-50288789-35,2020-04-05T16:14:05,Vitoria-Gasteiz,Housing,Rent,-1257.45,-2829.34
buyer_6,Manuel,45,ES31209568419110012439,TXN-4634668-37,2020-04-05T20:55:17,Vitoria-Gasteiz,Basic services,phone,-98.33,-2953.84
buyer_6,Manuel,45,ES31209568419110012439,TXN-88586082-39,2020-04-06T04:28:19,Vitoria-Gasteiz,Basic services,gas,-86.41,-3113.27
buyer_6,Manuel,45,ES31209568419110012439,TXN-11566490-41,2020-04-06T08:35:59,Vitoria-Gasteiz,Basic services,phone,-83.95,-3275.17
buyer_6,Manuel,45,ES31209568419110012439,TXN-39257437-38,2020-04-06T09:59:17,Vitoria-Gasteiz,Basic services,water,-73.02,-3026.86
buyer_6,Manuel,45,ES31209568419110012439,TXN-13134604-40,2020-04-06T18:27:19,Vitoria-Gasteiz,Basic services,internet,-77.95,-3191.22
buyer_6,Manuel,45,ES31209568419110012439,TXN-66670297-42,2020-04-07T17:28:36,Vitoria-Gasteiz,Basic services,water,-40.21,-3315.38
buyer_6,Manuel,45,ES31209568419110012439,TXN-84500772-43,2020-04-13T10:54:32,Mungia,Expense,leisure,-291.88,-3607.26
buyer_6,Manuel,45,ES31209568419110012439,TXN-16861134-44,2020-04-30T09:27:58,Vitoria-Gasteiz,Expense,clothing,-315.39,-3922.65
buyer_6,Manuel,45,ES31209568419110012439,TXN-44189016-45,2020-05-01T08:28:53,Vitoria-Gasteiz,transfer,Salary,1439.29,-2483.36
buyer_6,Manuel,45,ES31209568419110012439,TXN-69526036-46,2020-05-05T02:06:01,Vitoria-Gasteiz,Housing,Rent,-1257.45,-3740.81
buyer_6,Manuel,45,ES31209568419110012439,TXN-48785092-48,2020-05-05T08:46:01,Vitoria-Gasteiz,Basic services,phone,-21.23,-3796.06
buyer_6,Manuel,45,ES31209568419110012439,TXN-26800275-47,2020-05-05T10:42:53,Vitoria-Gasteiz,Basic services,water,-34.02,-3774.83
buyer_6,Manuel,45,ES31209568419110012439,TXN-92929950-49,2020-05-05T22:36:18,Amurrio,Expense,food,-126.95,-3923.01
buyer_6,Manuel,45,ES31209568419110012439,TXN-59968085-50,2020-05-06T06:55:23,Vitoria-Gasteiz,Basic services,gas,-31.79,-3954.8
buyer_6,Manuel,45,ES31209568419110012439,TXN-26569512-52,2020-05-07T09:45:13,Vitoria-Gasteiz,Basic services,internet,-55.12,-4043.71
buyer_6,Manuel,45,ES31209568419110012439,TXN-87717698-53,2020-05-07T10:09:09,Vitoria-Gasteiz,Basic services,phone,-60.04,-4103.75
buyer_6,Manuel,45,ES31209568419110012439,TXN-6397137-51,2020-05-07T10:52:43,Vitoria-Gasteiz,Basic services,electricity,-33.79,-3988.59
buyer_6,Manuel,45,ES31209568419110012439,TXN-54220037-54,2020-05-18T17:55:38,Portugalete,Expense,food,-709.03,-4812.78
buyer_6,Manuel,45,ES31209568419110012439,TXN-75409059-55,2020-05-24T19:31:27,Vitoria-Gasteiz,Expense,food,-347.21,-5159.99
buyer_6,Manuel,45,ES31209568419110012439,TXN-95576011-56,2020-05-27T12:25:49,Vitoria-Gasteiz,Expense,leisure,-197.93,-5357.92
buyer_6,Manuel,45,ES31209568419110012439,TXN-67982037-57,2020-05-31T19:42:46,Vitoria-Gasteiz,Expense,food,-275.77,-5633.69
buyer_6,Manuel,45,ES31209568419110012439,TXN-97052424-58,2020-06-01T12:13:14,Vitoria-Gasteiz,transfer,Salary,1439.29,-4194.4
buyer_6,Manuel,45,ES31209568419110012439,TXN-64789468-59,2020-06-01T12:13:14,Vitoria-Gasteiz,transfer,Extra Income,143.93,-4050.47
buyer_6,Manuel,45,ES31209568419110012439,TXN-49284595-60,2020-06-01T12:13:14,Vitoria-Gasteiz,transfer,Bonus,1460.6,-2589.87
buyer_6,Manuel,45,ES31209568419110012439,TXN-27962751-62,2020-06-05T16:12:47,Vitoria-Gasteiz,Basic services,water,-75.32,-3922.64
buyer_6,Manuel,45,ES31209568419110012439,TXN-31137524-61,2020-06-05T18:11:49,Vitoria-Gasteiz,Housing,Rent,-1257.45,-3847.32
buyer_6,Manuel,45,ES31209568419110012439,TXN-47123499-63,2020-06-06T10:02:35,Vitoria-Gasteiz,Basic services,phone,-24.61,-3947.25
buyer_6,Manuel,45,ES31209568419110012439,TXN-65986394-66,2020-06-07T10:58:41,Vitoria-Gasteiz,Basic services,phone,-78.73,-4171.58
buyer_6,Manuel,45,ES31209568419110012439,TXN-89490419-65,2020-06-07T12:37:55,Vitoria-Gasteiz,Basic services,internet,-68.45,-4092.85
buyer_6,Manuel,45,ES31209568419110012439,TXN-594237-64,2020-06-07T23:59:33,Vitoria-Gasteiz,Basic services,gas,-77.15,-4024.4
buyer_6,Manuel,45,ES31209568419110012439,TXN-37756964-67,2020-06-24T18:41:22,Vitoria-Gasteiz,Expense,clothing,-389.44,-4561.02
buyer_6,Manuel,45,ES31209568419110012439,TXN-14322754-68,2020-07-01T10:53:11,Vitoria-Gasteiz,transfer,Salary,1439.29,-3121.73
buyer_6,Manuel,45,ES31209568419110012439,TXN-34670495-69,2020-07-03T20:08:06,Eibar,Expense,leisure,-250.35,-3372.08
buyer_6,Manuel,45,ES31209568419110012439,TXN-47010368-70,2020-07-05T11:05:54,Vitoria-Gasteiz,Housing,Rent,-1257.45,-4629.53
buyer_6,Manuel,45,ES31209568419110012439,TXN-11085628-71,2020-07-05T13:44:33,Vitoria-Gasteiz,Basic services,gas,-34.05,-4663.58
buyer_6,Manuel,45,ES31209568419110012439,TXN-58225994-72,2020-07-06T09:43:19,Vitoria-Gasteiz,Basic services,internet,-37.52,-4701.1
buyer_6,Manuel,45,ES31209568419110012439,TXN-97375967-74,2020-07-07T09:00:56,Vitoria-Gasteiz,Basic services,phone,-58.15,-4833.21
buyer_6,Manuel,45,ES31209568419110012439,TXN-35696751-73,2020-07-07T11:15:07,Vitoria-Gasteiz,Basic services,gas,-73.96,-4775.06
buyer_6,Manuel,45,ES31209568419110012439,TXN-51406073-75,2020-07-13T14:14:10,Vitoria-Gasteiz,Expense,clothing,-185.86,-5019.07
buyer_6,Manuel,45,ES31209568419110012439,TXN-23923796-76,2020-08-01T11:45:07,Vitoria-Gasteiz,transfer,Salary,1439.29,-3579.78
buyer_6,Manuel,45,ES31209568419110012439,TXN-45895819-77,2020-08-01T18:21:15,Vitoria-Gasteiz,Expense,leisure,-249.33,-3829.11
buyer_6,Manuel,45,ES31209568419110012439,TXN-2073830-79,2020-08-05T09:55:42,Vitoria-Gasteiz,Expense,food,-659.86,-5746.42
buyer_6,Manuel,45,ES31209568419110012439,TXN-54490116-78,2020-08-05T12:45:44,Vitoria-Gasteiz,Housing,Rent,-1257.45,-5086.56
buyer_6,Manuel,45,ES31209568419110012439,TXN-72235408-80,2020-08-07T08:43:54,Vitoria-Gasteiz,Basic services,water,-34.34,-5780.76
buyer_6,Manuel,45,ES31209568419110012439,TXN-46186967-81,2020-08-07T21:11:41,Vitoria-Gasteiz,Basic services,internet,-52.56,-5833.32
buyer_6,Manuel,45,ES31209568419110012439,TXN-996900-82,2020-08-11T11:26:14,Vitoria-Gasteiz,Expense,transport,-55.33,-5888.65
buyer_6,Manuel,45,ES31209568419110012439,TXN-8109187-83,2020-08-19T09:03:50,Vitoria-Gasteiz,Expense,transport,-168.46,-6057.11
buyer_6,Manuel,45,ES31209568419110012439,TXN-33978249-84,2020-08-21T20:14:17,Vitoria-Gasteiz,Expense,leisure,-185.91,-6243.02
buyer_6,Manuel,45,ES31209568419110012439,TXN-18069291-85,2020-09-01T08:50:32,Vitoria-Gasteiz,transfer,Salary,1439.29,-4803.73
buyer_6,Manuel,45,ES31209568419110012439,TXN-40982234-86,2020-09-01T08:50:32,Vitoria-Gasteiz,transfer,Extra Income,143.93,-4659.8
buyer_6,Manuel,45,ES31209568419110012439,TXN-25144465-87,2020-09-05T12:00:22,Vitoria-Gasteiz,Housing,Rent,-1257.45,-5917.25
buyer_6,Manuel,45,ES31209568419110012439,TXN-67277262-88,2020-09-05T20:14:24,Vitoria-Gasteiz,Basic services,water,-29.76,-5947.01
buyer_6,Manuel,45,ES31209568419110012439,TXN-54069455-90,2020-09-06T09:56:11,Vitoria-Gasteiz,Basic services,internet,-43.05,-6069.12
buyer_6,Manuel,45,ES31209568419110012439,TXN-58811526-89,2020-09-06T19:08:26,Vitoria-Gasteiz,Basic services,water,-79.06,-6026.07
buyer_6,Manuel,45,ES31209568419110012439,TXN-99768339-91,2020-09-29T10:35:22,Durango,Expense,education,-185.98,-6255.1
buyer_6,Manuel,45,ES31209568419110012439,TXN-27628122-92,2020-10-01T20:01:09,Vitoria-Gasteiz,transfer,Salary,1439.29,-4815.81
buyer_6,Manuel,45,ES31209568419110012439,TXN-31610943-93,2020-10-05T09:57:18,Vitoria-Gasteiz,Housing,Rent,-1257.45,-6073.26
buyer_6,Manuel,45,ES31209568419110012439,TXN-96646695-94,2020-10-05T22:32:33,Vitoria-Gasteiz,Basic services,gas,-39.34,-6112.6
buyer_6,Manuel,45,ES31209568419110012439,TXN-22618117-95,2020-10-06T08:41:17,Vitoria-Gasteiz,Basic services,electricity,-35.35,-6147.95
buyer_6,Manuel,45,ES31209568419110012439,TXN-94527126-96,2020-10-06T09:27:11,Vitoria-Gasteiz,Basic services,gas,-88.47,-6236.42
buyer_6,Manuel,45,ES31209568419110012439,TXN-53593787-97,2020-10-07T17:38:39,Vitoria-Gasteiz,Basic services,water,-13.65,-6250.07
buyer_6,Manuel,45,ES31209568419110012439,TXN-1290624-98,2020-10-10T09:43:57,Vitoria-Gasteiz,Expense,transport,-94.01,-6344.08
buyer_6,Manuel,45,ES31209568419110012439,TXN-72469161-99,2020-10-18T18:02:15,Vitoria-Gasteiz,Expense,food,-722.31,-7066.39
buyer_6,Manuel,45,ES31209568419110012439,TXN-99161389-100,2020-10-30T22:25:49,Vitoria-Gasteiz,Expense,leisure,-185.28,-7251.67
buyer_6,Manuel,45,ES31209568419110012439,TXN-63651732-101,2020-11-01T20:44:09,Vitoria-Gasteiz,transfer,Salary,1439.29,-5812.38
buyer_6,Manuel,45,ES31209568419110012439,TXN-72624764-102,2020-11-05T16:53:49,Vitoria-Gasteiz,Housing,Rent,-1257.45,-7069.83
buyer_6,Manuel,45,ES31209568419110012439,TXN-66109453-103,2020-11-06T08:21:04,Vitoria-Gasteiz,Basic services,internet,-44.9,-7114.73
buyer_6,Manuel,45,ES31209568419110012439,TXN-64818175-104,2020-11-07T21:08:08,Vitoria-Gasteiz,Basic services,phone,-44.36,-7159.09
buyer_6,Manuel,45,ES31209568419110012439,TXN-18210302-105,2020-11-28T20:58:00,Portugalete,Expense,healthcare,-215.17,-7374.26
buyer_6,Manuel,45,ES31209568419110012439,TXN-26605464-106,2020-11-30T11:21:36,Vitoria-Gasteiz,Expense,healthcare,-342.96,-7717.22
buyer_6,Manuel,45,ES31209568419110012439,TXN-51431111-107,2020-12-01T12:00:49,Vitoria-Gasteiz,transfer,Salary,1439.29,-6277.93
buyer_6,Manuel,45,ES31209568419110012439,TXN-64219940-108,2020-12-01T12:00:49,Vitoria-Gasteiz,transfer,Extra Income,143.93,-6134.0
buyer_6,Manuel,45,ES31209568419110012439,TXN-73904139-109,2020-12-01T12:00:49,Vitoria-Gasteiz,transfer,Bonus,1423.95,-4710.05
buyer_6,Manuel,45,ES31209568419110012439,TXN-94667852-111,2020-12-05T01:37:56,Vitoria-Gasteiz,Basic services,gas,-84.17,-6051.67
buyer_6,Manuel,45,ES31209568419110012439,TXN-69750954-110,2020-12-05T16:20:30,Vitoria-Gasteiz,Housing,Rent,-1257.45,-5967.5
buyer_6,Manuel,45,ES31209568419110012439,TXN-24267546-113,2020-12-06T09:32:36,Vitoria-Gasteiz,Basic services,internet,-50.93,-6238.29
buyer_6,Manuel,45,ES31209568419110012439,TXN-73912108-114,2020-12-06T13:27:00,Vitoria-Gasteiz,Basic services,phone,-76.78,-6315.07
buyer_6,Manuel,45,ES31209568419110012439,TXN-6651566-112,2020-12-06T16:23:54,Vitoria-Gasteiz,Basic services,electricity,-135.69,-6187.36
buyer_6,Manuel,45,ES31209568419110012439,TXN-413298-115,2020-12-07T12:33:01,Vitoria-Gasteiz,Basic services,water,-44.2,-6359.27
buyer_6,Manuel,45,ES31209568419110012439,TXN-84198386-117,2020-12-07T13:31:09,Vitoria-Gasteiz,Basic services,phone,-51.54,-6479.85
buyer_6,Manuel,45,ES31209568419110012439,TXN-54826114-116,2020-12-07T14:14:52,Vitoria-Gasteiz,Basic services,internet,-69.04,-6428.31
buyer_6,Manuel,45,ES31209568419110012439,TXN-97343146-118,2020-12-09T10:19:15,Alegría-Dulantzi,Expense,food,-718.85,-7198.7
buyer_6,Manuel,45,ES31209568419110012439,TXN-18324807-119,2020-12-15T12:54:02,Pasaia,Expense,transport,-113.7,-7312.4
buyer_6,Manuel,45,ES31209568419110012439,TXN-77587394-120,2020-12-24T09:59:33,Vitoria-Gasteiz,Expense,clothing,-225.05,-7537.45
buyer_6,Manuel,45,ES31209568419110012439,TXN-60516300-121,2021-01-01T13:10:47,Vitoria-Gasteiz,transfer,Salary,1439.29,-6098.16
buyer_6,Manuel,45,ES31209568419110012439,TXN-25503479-122,2021-01-03T13:07:27,Errenteria,Expense,leisure,-140.93,-6239.09
buyer_6,Manuel,45,ES31209568419110012439,TXN-41697841-123,2021-01-05T08:32:08,Vitoria-Gasteiz,Housing,Rent,-1257.45,-7496.54
