profile,name,surname,birth_date,dni,email,password,iban,assets,trx_date,trx_city,trx_type,trx_cat,trx_amount,balance
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-02-24T12:38:27,Barcelona,expenses,food,-85.51,-2529.3
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-02-26T17:52:59,Barcelona,expenses,food,-119.11,-2648.41
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-02-27T08:17:39,Barcelona,expenses,clothing,-61.6,-2710.01
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-01T16:33:50,Barcelona,incomes,salary,2957.39,247.38
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-01T16:33:50,Barcelona,incomes,extra_income,569.85,817.23
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-05T10:32:21,Barcelona,expenses,mortgage,-1548.04,-730.81
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-05T09:42:56,Barcelona,expenses,internet,-62.11,-792.92
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-05T19:14:09,Barcelona,expenses,cash,-100.0,-892.92
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-06T13:08:43,Barcelona,expenses,gas,-150.52,-1043.44
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-06T21:34:34,Barcelona,expenses,clothing,-138.65,-1182.09
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-07T14:56:38,Barcelona,expenses,food,-77.92,-1260.01
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-07T17:02:21,Barcelona,expenses,car,-219.19,-1479.2
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-08T20:01:18,Barcelona,expenses,water,-50.23,-1529.43
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-08T15:38:01,Barcelona,expenses,electricity,-62.57,-1592.0
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-08T10:48:41,Barcelona,expenses,phone,-49.61,-1641.61
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-08T14:23:59,Barcelona,expenses,cash,-100.0,-1741.61
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-12T11:42:52,Barcelona,expenses,food,-79.71,-1821.32
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-12T10:50:29,Barcelona,expenses,transport,-43.76,-1865.08
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-12T06:11:05,Barcelona,expenses,leisure,-79.49,-1944.57
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-12T15:20:39,Barcelona,expenses,education,-67.1,-2011.67
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-13T08:23:49,Barcelona,expenses,transport,-73.34,-2085.01
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-13T11:13:39,Barcelona,expenses,repairs,-158.88,-2243.89
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-14T08:32:38,Barcelona,expenses,food,-92.91,-2336.8
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-16T20:19:16,Barcelona,expenses,repairs,-332.51,-2669.31
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-17T21:18:43,Barcelona,expenses,education,-46.64,-2715.95
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-17T20:30:12,Barcelona,expenses,cash,-100.0,-2815.95
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-20T02:43:50,Barcelona,expenses,leisure,-20.0,-2835.95
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-20T09:01:53,Barcelona,expenses,cash,-100.0,-2935.95
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-23T18:05:05,Barcelona,expenses,food,-108.93,-3044.88
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-24T07:26:50,Barcelona,expenses,food,-66.19,-3111.07
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-24T17:23:08,Barcelona,expenses,transport,-82.57,-3193.64
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-24T15:46:13,Barcelona,expenses,clothing,-66.67,-3260.31
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-24T18:28:10,Barcelona,expenses,appliances,-246.45,-3506.76
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-25T09:34:45,Barcelona,expenses,repairs,-71.26,-3578.02
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-28T13:41:34,Barcelona,expenses,cash,-100.0,-3678.02
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-03-31T05:10:50,Barcelona,expenses,leisure,-26.12,-3704.14
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-01T12:59:09,Barcelona,incomes,salary,2957.39,-746.75
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-02T16:27:40,Barcelona,expenses,cash,-100.0,-846.75
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-05T19:33:27,Barcelona,expenses,mortgage,-1548.04,-2394.79
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-05T19:05:33,Barcelona,expenses,cash,-100.0,-2494.79
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-06T02:25:26,Barcelona,expenses,water,-46.87,-2541.66
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-06T20:09:16,Barcelona,expenses,electricity,-50.72,-2592.38
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-07T16:53:42,Barcelona,expenses,electricity,-68.3,-2660.68
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-08T21:50:58,Barcelona,expenses,internet,-62.11,-2722.79
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-08T14:37:40,Barcelona,expenses,transport,-76.97,-2799.76
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-08T15:23:22,Barcelona,expenses,leisure,-83.03,-2882.79
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-08T11:21:26,Barcelona,expenses,car,-270.84,-3153.63
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-10T12:10:31,Barcelona,expenses,cash,-100.0,-3253.63
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-11T15:52:56,Barcelona,expenses,leisure,-22.34,-3275.97
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-12T04:15:07,Barcelona,expenses,travel,-436.73,-3712.7
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-12T17:02:46,Barcelona,expenses,repairs,-112.63,-3825.33
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-13T17:31:27,Barcelona,expenses,appliances,-413.72,-4239.05
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-14T04:01:47,Barcelona,expenses,cash,-100.0,-4339.05
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-14T02:37:32,Barcelona,expenses,gifts,-36.4,-4375.45
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-19T08:39:55,Barcelona,expenses,transport,-51.5,-4426.95
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-19T15:06:34,Barcelona,expenses,leisure,-54.16,-4481.11
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-19T11:24:29,Barcelona,expenses,clothing,-57.32,-4538.43
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-19T14:41:04,Barcelona,expenses,cash,-100.0,-4638.43
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-20T15:46:44,Barcelona,expenses,food,-113.99,-4752.42
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-21T21:18:49,Barcelona,expenses,repairs,-141.91,-4894.33
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-21T08:11:20,Barcelona,expenses,children,-713.4417500000003,-5607.77
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-22T04:41:39,Barcelona,expenses,leisure,-69.97,-5677.74
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-24T10:39:22,Barcelona,expenses,food,-89.39,-5767.13
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-24T11:28:10,Barcelona,expenses,leisure,-33.43,-5800.56
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-24T04:34:36,Barcelona,expenses,cash,-100.0,-5900.56
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-26T13:44:49,Barcelona,expenses,cash,-100.0,-6000.56
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-26T14:09:43,Barcelona,expenses,children,-755.3517500000003,-6755.91
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-28T18:40:02,Barcelona,expenses,leisure,-74.94,-6830.85
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-29T09:20:59,Barcelona,expenses,leisure,-60.03,-6890.88
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-04-29T19:08:06,Barcelona,expenses,clothing,-148.66,-7039.54
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-01T22:39:27,Barcelona,incomes,salary,2957.39,-4082.15
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-03T20:45:52,Barcelona,expenses,children,-855.3517500000003,-4937.5
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-05T12:37:25,Barcelona,expenses,mortgage,-1548.04,-6485.54
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-05T19:38:31,Barcelona,expenses,phone,-59.5,-6545.04
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-05T14:23:33,Barcelona,expenses,leisure,-45.65,-6590.69
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-06T17:10:08,Barcelona,expenses,water,-65.81,-6656.5
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-06T14:40:57,Barcelona,expenses,leisure,-39.37,-6695.87
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-07T09:08:21,Barcelona,expenses,water,-53.25,-6749.12
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-07T02:38:59,Barcelona,expenses,internet,-62.11,-6811.23
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-07T13:17:49,Barcelona,expenses,food,-61.16,-6872.39
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-07T19:42:44,Barcelona,expenses,cash,-100.0,-6972.39
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-07T11:37:58,Barcelona,expenses,appliances,-167.34,-7139.73
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-08T19:40:33,Barcelona,expenses,phone,-50.53,-7190.26
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-08T21:42:51,Barcelona,expenses,cash,-100.0,-7290.26
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-09T18:14:23,Barcelona,expenses,healthcare,-109.79,-7400.05
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-09T14:17:31,Barcelona,expenses,travel,-535.98,-7936.03
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-10T21:21:52,Barcelona,expenses,leisure,-58.53,-7994.56
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-10T13:44:05,Barcelona,expenses,cash,-100.0,-8094.56
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-11T19:54:44,Barcelona,expenses,food,-91.82,-8186.38
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-11T23:30:35,Barcelona,expenses,transport,-60.86,-8247.24
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-12T12:09:01,Barcelona,expenses,gifts,-700.43,-8947.67
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-13T08:02:33,Barcelona,expenses,gifts,-74.1,-9021.77
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-16T11:54:43,Barcelona,expenses,travel,-510.45,-9532.22
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-18T09:44:58,Barcelona,expenses,transport,-59.12,-9591.34
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-18T17:54:03,Barcelona,expenses,repairs,-327.99,-9919.33
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-19T09:11:36,Barcelona,expenses,children,-855.3517500000003,-10774.68
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-20T05:51:26,Barcelona,expenses,clothing,-81.85,-10856.53
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-22T16:20:38,Barcelona,expenses,gifts,-278.09,-11134.62
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-24T16:43:49,Barcelona,expenses,appliances,-180.97,-11315.59
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-26T19:48:34,Barcelona,expenses,leisure,-40.59,-11356.18
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-27T21:19:52,Barcelona,expenses,cash,-100.0,-11456.18
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-28T17:45:41,Barcelona,expenses,food,-61.98,-11518.16
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-28T15:56:22,Barcelona,expenses,repairs,-303.83,-11821.99
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-28T14:31:27,Barcelona,expenses,gifts,-132.33,-11954.32
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-29T16:33:06,Barcelona,expenses,clothing,-103.0,-12057.32
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-29T19:01:26,Barcelona,expenses,education,-46.31,-12103.63
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-29T09:21:19,Barcelona,expenses,children,-706.0417500000003,-12809.67
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-30T10:18:22,Barcelona,expenses,food,-114.93,-12924.6
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-30T08:36:58,Barcelona,expenses,leisure,-29.38,-12953.98
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-05-31T11:09:16,Barcelona,expenses,leisure,-65.08,-13019.06
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-01T23:29:25,Barcelona,incomes,salary,2957.39,-10061.67
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-01T23:29:25,Barcelona,incomes,extra_income,569.85,-9491.82
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-01T23:29:25,Barcelona,incomes,salary_bonus,2138.54,-7353.28
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-01T11:29:30,Barcelona,expenses,transport,-47.35,-7400.63
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-01T15:29:39,Barcelona,expenses,appliances,-201.59,-7602.22
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-02T01:30:22,Barcelona,expenses,taxes,-2543.51,-10145.73
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-02T10:19:00,Barcelona,expenses,insurance,-458.64,-10604.37
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-03T12:56:55,Barcelona,expenses,cash,-100.0,-10704.37
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-05T18:23:15,Barcelona,expenses,mortgage,-1548.04,-12252.41
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-05T02:31:31,Barcelona,expenses,internet,-62.11,-12314.52
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-05T14:36:43,Barcelona,expenses,phone,-64.78,-12379.3
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-06T18:08:12,Barcelona,expenses,water,-34.15,-12413.45
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-06T09:46:11,Barcelona,expenses,gas,-123.08,-12536.53
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-06T11:29:06,Barcelona,expenses,clothing,-125.29,-12661.82
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-06T22:07:59,Barcelona,expenses,repairs,-286.5,-12948.32
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-07T11:35:30,Barcelona,expenses,gas,-88.64,-13036.96
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-08T18:38:40,Barcelona,expenses,phone,-63.25,-13100.21
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-08T16:05:27,Barcelona,expenses,transport,-58.02,-13158.23
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-12T22:31:12,Barcelona,expenses,food,-92.71,-13250.94
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-12T18:03:38,Barcelona,expenses,healthcare,-139.13,-13390.07
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-16T12:16:19,Barcelona,expenses,food,-94.71,-13484.78
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-18T10:11:18,Barcelona,expenses,clothing,-141.95,-13626.73
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-20T14:04:53,Barcelona,expenses,food,-68.74,-13695.47
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-20T13:43:56,Barcelona,expenses,clothing,-136.43,-13831.9
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-20T18:20:46,Barcelona,expenses,repairs,-173.11,-14005.01
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-23T18:37:58,Barcelona,expenses,repairs,-161.95,-14166.96
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-25T01:36:52,Barcelona,expenses,travel,-743.42,-14910.38
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-26T17:47:31,Barcelona,expenses,transport,-70.07,-14980.45
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-28T16:08:47,Barcelona,expenses,cash,-100.0,-15080.45
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-29T16:20:12,Barcelona,expenses,cash,-100.0,-15180.45
buyer_4,Marc,Andreu,1974-05-23,73453805Q,marc.andreu@cooldev.digital,022212,ES55209545547013648423,5169.78,2022-06-29T08:00:02,Barcelona,expenses,gifts,-515.82,-15696.27
